시도교육청,지역교육청,지역,"정보공시 
학교코드",학교명,학교급코드,설립구분,제외여부,제외사유,"주 출입구 
접근로 
설치여부","장애인 전용 주차구역 
지정여부","주출입구 
높이차이 
제거여부","출입구(문) 
설치유무",복도,"계단/승강기/
경사로/
휠체어리프트 유무","장애인용 대변기 
설치여부","장애인용 소변기 
설치여부"," 점자블록 
설치여부"," 유도 및 안내설비 
설치여부"," 경보 및 피난설비 
설치여부"
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000845,인천부평초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000846,인천부현동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000847,인천부현초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000848,인천부흥초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000849,인천불로초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000850,인천산곡남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000851,인천산곡북초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000852,인천산곡초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,미설치,단순설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000853,인천삼산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000854,인천상정초등학교,2,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000855,인천서곶초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000856,인천서운초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000857,인천석남서초등학교,2,공립,N,,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,미설치,미설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000858,인천석남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000859,인천성지초등학교,2,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,단순설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000860,인천소양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000862,인천신대초등학교,2,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,단순설치,단순설치,미설치,미설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000863,인천신석초등학교,2,공립,N,,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000864,인천신촌초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000865,인천신현북초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000867,인천신현초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000868,인천심곡초등학교,2,공립,N,,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000869,인천십정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000870,인천안남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000871,인천안산초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000872,인천양지초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000874,인천용마초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000875,인천일신초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000876,인천작동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000877,인천작전초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000878,인천창신초등학교,2,공립,N,,미설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,S040000879,인천천마초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000880,인천청천초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000881,인천하정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000882,인천한길초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000883,인천화전초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000884,인천효성남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000885,인천효성동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000886,인천효성서초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시서부교육지원청,인천광역시 계양구,S040000887,인천효성초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,S040000888,한일초등학교,2,사립,N,,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
